Participant,Stimulus_Name,Amused*,Angry*,Bored*,Calm*,Content*,Disgust*,Excited*,Fearful*,Happy*,Negative*,Positive*,Sad*,Amused*_normalized,Angry*_normalized,Bored*_normalized,Calm*_normalized,Content*_normalized,Disgust*_normalized,Excited*_normalized,Fearful*_normalized,Happy*_normalized,Negative*_normalized,Positive*_normalized,Sad*_normalized
XPI3pA,HP_1_H,7.0,0.46153846153846156,0.7692307692307693,3.9615384615384617,4.961538461538462,0.34615384615384615,5.269230769230769,0.34615384615384615,6.230769230769231,0.8076923076923077,5.961538461538462,0.5384615384615384,0.7091368744140975,-0.24176180538596878,-0.1970136322189069,0.26724866438936073,0.412680227182312,-0.25854237032361704,0.45742840034937393,-0.25854237032361704,0.5972664414964425,-0.19142011057302413,0.5581117899752633,-0.23057476209420336
h2yD5h,HP_1_H,7.0,0.46153846153846156,0.7692307692307693,3.9615384615384617,4.961538461538462,0.34615384615384615,5.269230769230769,0.34615384615384615,6.230769230769231,0.8076923076923077,5.961538461538462,0.5384615384615384,0.7111892822485218,-0.23299960270823392,-0.18856718459262192,0.27241915335685296,0.41682451223259204,-0.24966175950158845,0.46125693034820403,-0.24966175950158845,0.6001082369594916,-0.1830131323281704,0.5612298711083311,-0.22189149817933096
GHft8,HP_3_H,9.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,1.0,-0.5323500405402907,-0.5323500405402907,1.0,1.0,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907
WYuvqk,HP_3_L,3.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.22490035520468327,-0.2233500417853794,-0.2233500417853794,-0.07393324278869184,0.22490035520468327,-0.2233500417853794,0.22490035520468327,-0.2233500417853794,0.22490035520468327,-0.2233500417853794,0.22490035520468327,-0.2233500417853794
XPI3pA,HP_3_H,9.0,0.0,0.0,9.0,9.0,0.0,6.0,0.0,9.0,0.0,8.0,0.0,1.0,-0.3088840651365617,-0.3088840651365617,1.0,1.0,-0.3088840651365617,0.563705311621146,-0.3088840651365617,1.0,-0.3088840651365617,0.8545684372070487,-0.3088840651365617
h2yD5h,HP_3_L,6.0,0.0,1.0,6.0,3.0,0.0,4.0,0.0,5.0,0.0,6.0,0.0,0.5667839233727826,-0.29964822988165196,-0.15524287100591289,0.5667839233727826,0.13356784674556532,-0.29964822988165196,0.2779732056213044,-0.29964822988165196,0.42237856449704353,-0.29964822988165196,0.5667839233727826,-0.29964822988165196
GHft8,HP_3_L,4.0,0.03225806451612903,2.129032258064516,4.161290322580645,3.6774193548387095,0.16129032258064516,3.129032258064516,0.0967741935483871,4.193548387096774,0.2903225806451613,4.516129032258065,0.03225806451612903,0.14869442192206075,-0.526857746488175,-0.16985863310065202,0.1761558921826394,0.09377148140090336,-0.504888570279712,0.0004024825149358332,-0.5158731583839434,0.18164818623475515,-0.48291939407124895,0.23657112675591263,-0.526857746488175
WYuvqk,HP_3_H,8.1875,0.1875,0.15625,4.90625,5.59375,0.40625,5.46875,0.0625,7.21875,0.46875,7.21875,0.40625,1.0,-0.19533439197350047,-0.20000366694214697,0.5097261282921189,0.6124501776023417,-0.16264946719297507,0.5937730777277557,-0.21401149184808643,0.855252475971959,-0.1533109172556821,0.855252475971959,-0.16264946719297507
XPI3pA,HP_3_L,4.0,0.03225806451612903,2.129032258064516,4.161290322580645,3.6774193548387095,0.16129032258064516,3.129032258064516,0.0967741935483871,4.193548387096774,0.2903225806451613,4.516129032258065,0.03225806451612903,0.27284218603524346,-0.30419272440130524,0.0007444233903668312,0.2962988897115259,0.2259287786826785,-0.28542736146027925,0.14617598618331812,-0.29481004293079227,0.3009902304467824,-0.26666199851925326,0.3479036377993474,-0.30419272440130524
h2yD5h,HP_3_H,8.1875,0.1875,0.15625,4.90625,5.59375,0.40625,5.46875,0.0625,7.21875,0.46875,7.21875,0.40625,0.882670645913462,-0.2725722250924509,-0.2770848925573178,0.40884056210244296,0.5081192463295137,-0.24098355283838296,0.49006857647004626,-0.2906228949519183,0.7427779545025898,-0.2319582179086493,0.7427779545025898,-0.24098355283838296
GHft8,HP_7_L,7.0,0.0,8.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.6594777687688242,-0.5323500405402907,0.8297388843844121,0.6594777687688242,0.6594777687688242,-0.5323500405402907,0.6594777687688242,-0.5323500405402907,0.6594777687688242,-0.5323500405402907,0.6594777687688242,-0.5323500405402907
WYuvqk,HP_7_H,8.0,0.0,0.0,4.0,4.0,0.0,6.0,0.0,8.0,0.0,8.0,0.0,0.9719843501881211,-0.2233500417853794,-0.2233500417853794,0.37431715420137085,0.37431715420137085,-0.2233500417853794,0.673150752194746,-0.2233500417853794,0.9719843501881211,-0.2233500417853794,0.9719843501881211,-0.2233500417853794
XPI3pA,HP_7_H,8.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,8.0,0.0,6.0,0.0,0.8545684372070487,-0.3088840651365617,-0.3088840651365617,0.8545684372070487,0.8545684372070487,-0.3088840651365617,0.563705311621146,-0.3088840651365617,0.8545684372070487,-0.3088840651365617,0.563705311621146,-0.3088840651365617
h2yD5h,HP_7_L,4.0,0.0,1.0,5.0,2.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,0.2779732056213044,-0.29964822988165196,-0.15524287100591289,0.42237856449704353,-0.01083751213017378,-0.29964822988165196,0.7111892822485218,-0.29964822988165196,0.7111892822485218,-0.29964822988165196,0.7111892822485218,-0.29964822988165196
GHft8,HP_7_H,7.724137931034483,0.13793103448275862,0.41379310344827586,4.758620689655173,5.620689655172414,0.1724137931034483,5.724137931034483,0.20689655172413793,7.413793103448276,0.27586206896551724,6.9655172413793105,0.20689655172413793,0.782770300766319,-0.5088657487312441,-0.4618971651131509,0.2778580268718171,0.42463485067835827,-0.5029946757789824,0.4422480695351433,-0.49712360282672075,0.7299306441959641,-0.4853814569221974,0.6536066958165627,-0.49712360282672075
WYuvqk,HP_7_L,4.588235294117647,0.029411764705882353,2.823529411764706,4.617647058823529,4.205882352941177,0.058823529411764705,3.7058823529411766,0.058823529411764705,4.823529411764706,0.29411764705882354,5.4411764705882355,0.11764705882352941,0.46220938890530466,-0.21895543005018273,0.19853268479350314,0.46660400064050134,0.40507943634774773,-0.21456081831498602,0.33037103684940394,-0.21456081831498602,0.4973662827868782,-0.17940392443341246,0.5896531292260089,-0.20577159484459262
XPI3pA,HP_7_L,4.588235294117647,0.029411764705882353,2.823529411764706,4.617647058823529,4.205882352941177,0.058823529411764705,3.7058823529411766,0.058823529411764705,4.823529411764706,0.29411764705882354,5.4411764705882355,0.11764705882352941,0.3583901641487442,-0.30460666623088667,0.10174622980824197,0.3626675630544192,0.30278397837496873,-0.30032926732521165,0.2300681969784931,-0.30032926732521165,0.3926093553941445,-0.2661100760798113,0.48243473241332036,-0.29177446951386155
h2yD5h,HP_7_H,7.724137931034483,0.13793103448275862,0.41379310344827586,4.758620689655173,5.620689655172414,0.1724137931034483,5.724137931034483,0.20689655172413793,7.413793103448276,0.27586206896551724,6.9655172413793105,0.20689655172413793,0.8157586800550914,-0.27973024934706725,-0.23989428827789788,0.3875220985615203,0.5120094769026747,-0.2747507542134211,0.5269479623036133,-0.26977125907977495,0.7709432238522759,-0.25981226881248254,0.7062097871148755,-0.26977125907977495
GHft8,HN_2_H,0.0,6.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,7.0,-0.5323500405402907,0.4892166531532364,-0.5323500405402907,-0.5323500405402907,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907,0.6594777687688242
WYuvqk,HN_2_L,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,-0.2233500417853794,-0.2233500417853794,0.37431715420137085,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,-0.07393324278869184,-0.07393324278869184,-0.2233500417853794,-0.07393324278869184,-0.2233500417853794,-0.07393324278869184
XPI3pA,HN_2_H,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.018020939550659126,-0.3088840651365617,0.27284218603524346,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617
h2yD5h,HN_2_H,0.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,-0.29964822988165196,-0.29964822988165196,-0.29964822988165196,0.13356784674556532,-0.15524287100591289,-0.29964822988165196,-0.29964822988165196,0.5667839233727826,-0.29964822988165196,-0.15524287100591289,-0.29964822988165196,-0.29964822988165196
GHft8,HN_2_L,0.5714285714285714,0.14285714285714285,2.5714285714285716,2.5714285714285716,0.8571428571428571,2.0,0.2857142857142857,1.1428571428571428,0.2857142857142857,2.857142857142857,0.5714285714285714,0.42857142857142855,-0.4350579744742405,-0.5080270240237781,-0.09453574324306471,-0.09453574324306471,-0.3864119414412153,-0.19182780930911494,-0.48370400750726555,-0.33776590840819026,-0.48370400750726555,-0.04588971021003963,-0.4350579744742405,-0.459380990990753
WYuvqk,HN_2_H,1.7142857142857142,1.0178571428571428,0.42857142857142855,1.0535714285714286,1.6428571428571428,2.3035714285714284,1.8392857142857142,6.035714285714286,1.0,4.0,1.25,1.0,0.03279304220894211,-0.071265085663751,-0.15931427078679902,-0.0659287714138693,0.022120413709178718,0.12084222733199013,0.051470142083528056,0.6784870664446276,-0.07393324278869184,0.37431715420137085,-0.036579043039519955,-0.07393324278869184
XPI3pA,HN_2_L,0.5714285714285714,0.14285714285714285,2.5714285714285716,2.5714285714285716,0.8571428571428571,2.0,0.2857142857142857,1.1428571428571428,0.2857142857142857,2.857142857142857,0.5714285714285714,0.42857142857142855,-0.22578031496916098,-0.28810812759471155,0.06508281061674165,0.06508281061674165,-0.1842284398854606,-0.018020939550659126,-0.26733219005286135,-0.14267656480176025,-0.26733219005286135,0.10663468570044199,-0.22578031496916098,-0.24655625251101115
h2yD5h,HN_2_L,0.5714285714285714,0.14285714285714285,2.5714285714285716,2.5714285714285716,0.8571428571428571,2.0,0.2857142857142857,1.1428571428571428,0.2857142857142857,2.857142857142857,0.5714285714285714,0.42857142857142855,-0.21713088195265823,-0.27901889289940357,0.07167983579882002,0.07167983579882002,-0.1758722079881613,-0.01083751213017378,-0.2583895559171551,-0.13461353402366444,-0.2583895559171551,0.11293850976331689,-0.21713088195265823,-0.23776021893490665
GHft8,HN_3_H,0.0,5.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,9.0,0.0,7.0,-0.5323500405402907,0.3189555375376486,-0.5323500405402907,-0.5323500405402907,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907,1.0,-0.5323500405402907,0.6594777687688242
WYuvqk,HN_3_L,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,-0.2233500417853794,-0.2233500417853794,0.07548355620799571,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,0.22490035520468327,-0.2233500417853794,0.22490035520468327,-0.2233500417853794,-0.2233500417853794
XPI3pA,HN_3_H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,0.27284218603524346,-0.3088840651365617,-0.16345250234361042,-0.3088840651365617,-0.3088840651365617
h2yD5h,HN_3_H,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,-0.29964822988165196,-0.15524287100591289,-0.29964822988165196,-0.15524287100591289,-0.15524287100591289,-0.15524287100591289,-0.29964822988165196,0.8555946411242609,-0.29964822988165196,-0.01083751213017378,-0.29964822988165196,-0.29964822988165196
GHft8,HN_3_L,0.5714285714285714,0.5714285714285714,1.0,1.7142857142857142,1.1428571428571428,0.7142857142857143,1.1428571428571428,1.2857142857142858,0.2857142857142857,1.4285714285714286,0.8571428571428571,0.0,-0.4350579744742405,-0.4350579744742405,-0.3620889249247028,-0.24047384234214006,-0.33776590840819026,-0.41073495795772785,-0.33776590840819026,-0.3134428918916777,-0.48370400750726555,-0.28911987537516515,-0.3864119414412153,-0.5323500405402907
WYuvqk,HN_3_H,1.4821428571428572,0.9464285714285714,0.42857142857142855,1.0178571428571428,1.6785714285714286,1.9642857142857142,1.8928571428571428,6.035714285714286,0.9464285714285714,3.4642857142857144,1.1428571428571428,0.9821428571428571,-0.0018930004152889048,-0.08193771416351439,-0.15931427078679902,-0.071265085663751,0.027456727959060432,0.070147241958114,0.05947461345835061,0.6784870664446276,-0.08193771416351439,0.2942724404531454,-0.052587985789165057,-0.0766013999136327
XPI3pA,HN_3_L,0.5714285714285714,0.5714285714285714,1.0,1.7142857142857142,1.1428571428571428,0.7142857142857143,1.1428571428571428,1.2857142857142858,0.2857142857142857,1.4285714285714286,0.8571428571428571,0.0,-0.22578031496916098,-0.22578031496916098,-0.16345250234361042,-0.05957281463435951,-0.14267656480176025,-0.20500437742731076,-0.14267656480176025,-0.12190062725991004,-0.26733219005286135,-0.10112468971805987,-0.1842284398854606,-0.3088840651365617
h2yD5h,HN_3_L,0.5714285714285714,0.5714285714285714,1.0,1.7142857142857142,1.1428571428571428,0.7142857142857143,1.1428571428571428,1.2857142857142858,0.2857142857142857,1.4285714285714286,0.8571428571428571,0.0,-0.21713088195265823,-0.21713088195265823,-0.15524287100591289,-0.052096186094670684,-0.13461353402366444,-0.19650154497040975,-0.13461353402366444,-0.11398419704141598,-0.2583895559171551,-0.09335486005916754,-0.1758722079881613,-0.29964822988165196
GHft8,LN_7_N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,9.0,-0.5323500405402907,-0.3620889249247028,-0.5323500405402907,-0.5323500405402907,-0.5323500405402907,-0.5323500405402907,-0.5323500405402907,1.0,-0.5323500405402907,0.4892166531532364,-0.5323500405402907,1.0
WYuvqk,LN_7_N,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,-0.2233500417853794,-0.2233500417853794,0.673150752194746,-0.07393324278869184,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,-0.2233500417853794,0.5237339531980584,-0.2233500417853794,0.5237339531980584
XPI3pA,LN_7_N,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,-0.3088840651365617,-0.3088840651365617,-0.3088840651365617,0.27284218603524346,0.27284218603524346,-0.3088840651365617,-0.16345250234361042,-0.3088840651365617,-0.16345250234361042,-0.3088840651365617,-0.16345250234361042,0.12741062324229216
h2yD5h,LN_7_N,0.0,0.0,4.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.29964822988165196,-0.29964822988165196,0.2779732056213044,0.5667839233727826,0.13356784674556532,-0.29964822988165196,-0.29964822988165196,-0.29964822988165196,-0.29964822988165196,-0.29964822988165196,-0.29964822988165196,0.2779732056213044
GHft8,LN_7_P,2.3333333333333335,0.0,2.3333333333333335,4.333333333333333,5.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,3.0,2.6666666666666665,-0.13507410410391896,-0.5323500405402907,-0.13507410410391896,0.20544812712725666,0.3189555375376486,-0.30533521971950683,-0.41884263012989875,-0.41884263012989875,-0.07832039889872307,-0.24858151451431088,-0.021566693693527095,-0.07832039889872307
WYuvqk,LN_7_P,2.3333333333333335,0.0,2.3333333333333335,4.333333333333333,5.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,3.0,2.6666666666666665,0.12528915587355827,-0.2233500417853794,0.12528915587355827,0.4241227538669333,0.5237339531980584,-0.024127643123129334,-0.12373884245425437,-0.12373884245425437,0.17509475553912074,0.025677956542433204,0.22490035520468327,0.17509475553912074
XPI3pA,LN_7_P,2.3333333333333335,0.0,2.3333333333333335,4.333333333333333,5.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,3.0,2.6666666666666665,0.030456248046991326,-0.3088840651365617,0.030456248046991326,0.32131937363289387,0.41827374882819474,-0.11497531474596,-0.21192968994126088,-0.21192968994126088,0.07893343564464171,-0.06649812714830955,0.12741062324229216,0.07893343564464171
h2yD5h,LN_7_P,2.3333333333333335,0.0,2.3333333333333335,4.333333333333333,5.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665,1.6666666666666667,3.0,2.6666666666666665,0.03729760749507261,-0.29964822988165196,0.03729760749507261,0.32610832524655076,0.42237856449704353,-0.10710775138066653,-0.20337799063115927,-0.20337799063115927,0.08543272712031894,-0.05897263175542014,0.13356784674556532,0.08543272712031894
7yqP3,HN_1,0.0,1.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,6.0,0.0,7.0,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,1.0,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,0.608990199241357,-0.17302940227592897,0.739326799494238
7yqP3,HN_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897
7yqP3,HN_5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897
7yqP3,HN_6,1.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,8.0,0.0,8.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,1.0,-0.17302940227592897,0.739326799494238,-0.17302940227592897,0.869663399747119,-0.17302940227592897,0.869663399747119
7yqP3,HN_7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.21798039848271403,-0.04269280202304797,0.348316998735595
7yqP3,HN_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,0.21798039848271403
7yqP3,HP_2,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.04269280202304797,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897
7yqP3,HP_4,7.0,0.0,0.0,4.0,3.0,0.0,5.0,0.0,8.0,0.0,8.0,0.0,0.739326799494238,-0.17302940227592897,-0.17302940227592897,0.348316998735595,0.21798039848271403,-0.17302940227592897,0.47865359898847604,-0.17302940227592897,0.869663399747119,-0.17302940227592897,0.869663399747119,-0.17302940227592897
7yqP3,HP_5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897
7yqP3,HP_6,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,0.08764379822983302,-0.04269280202304797,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.21798039848271403,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897
7yqP3,HP_8,1.0,0.0,0.0,7.0,2.0,0.0,7.0,0.0,9.0,0.0,8.0,0.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,0.739326799494238,0.08764379822983302,-0.17302940227592897,0.739326799494238,-0.17302940227592897,1.0,-0.17302940227592897,0.869663399747119,-0.17302940227592897
7yqP3,LN_1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17302940227592897,-0.17302940227592897,0.348316998735595,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897
7yqP3,LN_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.21798039848271403
7yqP3,LN_3,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,-0.17302940227592897,0.348316998735595,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.47865359898847604,-0.17302940227592897,0.739326799494238
7yqP3,LN_4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.08764379822983302
7yqP3,LN_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.04269280202304797,0.08764379822983302
7yqP3,LN_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.348316998735595
7yqP3,LN_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.608990199241357
7yqP3,LP_1,5.0,0.0,0.0,6.0,5.0,0.0,8.0,0.0,8.0,0.0,8.0,0.0,0.47865359898847604,-0.17302940227592897,-0.17302940227592897,0.608990199241357,0.47865359898847604,-0.17302940227592897,0.869663399747119,-0.17302940227592897,0.869663399747119,-0.17302940227592897,0.869663399747119,-0.17302940227592897
7yqP3,LP_2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.348316998735595,-0.17302940227592897,0.348316998735595,-0.17302940227592897
7yqP3,LP_3,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.04269280202304797,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,0.348316998735595,-0.17302940227592897,0.21798039848271403,-0.17302940227592897
7yqP3,LP_4,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,0.21798039848271403,0.08764379822983302,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,0.47865359898847604,-0.17302940227592897,0.21798039848271403,-0.17302940227592897
7yqP3,LP_5,3.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,7.0,0.0,4.0,0.0,0.21798039848271403,-0.17302940227592897,-0.17302940227592897,0.348316998735595,0.21798039848271403,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,0.739326799494238,-0.17302940227592897,0.348316998735595,-0.17302940227592897
7yqP3,LP_6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,0.08764379822983302,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897,-0.04269280202304797,-0.17302940227592897
7yqP3,LP_7,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,5.0,0.0,5.0,0.0,-0.04269280202304797,-0.17302940227592897,-0.17302940227592897,-0.04269280202304797,-0.04269280202304797,-0.17302940227592897,0.348316998735595,-0.17302940227592897,0.47865359898847604,-0.17302940227592897,0.47865359898847604,-0.17302940227592897
7yqP3,LP_8,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,4.0,0.0,0.21798039848271403,-0.17302940227592897,-0.17302940227592897,0.21798039848271403,0.21798039848271403,-0.17302940227592897,0.21798039848271403,-0.17302940227592897,0.608990199241357,-0.17302940227592897,0.348316998735595,-0.17302940227592897
G5XzoP,HN_1,5.0,7.0,0.0,1.0,0.0,5.0,5.0,9.0,0.0,9.0,0.0,6.0,0.3870225088985295,0.6935112544492648,-0.37919935497830853,-0.22595498220294094,-0.37919935497830853,0.3870225088985295,0.3870225088985295,1.0,-0.37919935497830853,1.0,-0.37919935497830853,0.5402668816738971
G5XzoP,HN_4,6.0,0.0,1.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,0.5402668816738971,-0.37919935497830853,-0.22595498220294094,0.3870225088985295,0.3870225088985295,-0.37919935497830853,0.3870225088985295,-0.37919935497830853,0.3870225088985295,-0.37919935497830853,0.3870225088985295,-0.37919935497830853
G5XzoP,HN_5,4.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,8.0,0.0,7.0,0.23377813612316192,0.0805337633477943,-0.22595498220294094,-0.22595498220294094,-0.37919935497830853,-0.37919935497830853,0.23377813612316192,0.3870225088985295,-0.37919935497830853,0.8467556272246324,-0.37919935497830853,0.6935112544492648
G5XzoP,HN_6,6.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,0.0,4.0,0.0,1.0,0.5402668816738971,-0.22595498220294094,-0.07271060942757332,-0.22595498220294094,-0.22595498220294094,-0.22595498220294094,0.5402668816738971,-0.07271060942757332,-0.37919935497830853,0.23377813612316192,-0.37919935497830853,-0.22595498220294094
G5XzoP,HN_7,0.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,-0.37919935497830853,-0.22595498220294094,0.5402668816738971,-0.37919935497830853,-0.37919935497830853,-0.37919935497830853,-0.07271060942757332,-0.07271060942757332,-0.37919935497830853,0.0805337633477943,-0.37919935497830853,-0.22595498220294094
